,pred
1365,16.49410769146556
1366,9.070189184598222
1367,5.687028693293639
1368,6.266724989860296
1369,23.79584990930311
1370,107.97049359820721
1371,302.0893123336852
1372,415.6234130663099
1373,195.43717389079072
1374,123.11635660840861
1375,141.7974703590644
1376,155.76065380050375
1377,156.97647880029876
1378,146.55495997123433
1379,153.32000941545667
1380,242.8127479308623
1381,513.6451323153517
1382,517.2548743669108
1383,369.5502213735367
1384,274.9495357012317
1385,207.57353785067852
1386,149.17401338090625
1387,78.95519449480466
1388,31.306028195567748
1389,18.866539771027625
1390,8.644296726321812
1391,5.034328428437931
1392,5.643355045590562
1393,24.322819132758838
1394,112.30314308277613
1395,292.0975093418045
1396,424.9610402036118
1397,196.45980915462877
1398,126.59701920002344
1399,144.36543056380899
1400,150.53665099313008
1401,151.40737503671554
1402,149.85434432629555
1403,148.99608528309952
1404,272.39358042368417
1405,517.066305787374
1406,512.6783809207224
1407,385.3406894468119
1408,298.3581503412812
1409,233.05086629727737
1410,163.96953693669442
1411,87.15709447064421
1412,40.13652225643303
1413,19.191625147722906
1414,8.43094554011588
1415,5.223925637692636
1416,5.733981447486692
1417,25.13698018026738
1418,112.79696147960172
1419,303.4373995741109
1420,431.05750379873206
1421,200.806377005382
1422,123.12099369447049
1423,148.04878057248584
1424,147.28403924466943
1425,149.29367589245032
1426,146.62952932142642
1427,153.84714550683563
1428,285.74524269941884
1429,548.0263151122649
1430,522.9193472694923
1431,369.83868264160986
1432,288.40248903370093
1433,227.43042972059035
1434,174.02338845010811
1435,96.91721387557807
1436,45.88606470468774
1437,21.612039789258546
1438,8.789023863867284
1439,5.792071233428953
1440,6.269880554805477
1441,21.449801205256396
1442,111.4305420264006
1443,305.37399415231323
1444,433.61162490208915
1445,197.21254436954408
1446,123.89604255929032
1447,143.86372241786145
1448,157.14507418556929
1449,158.53307900528475
1450,153.14369213030412
1451,154.2987848261496
1452,265.7365303225495
1453,495.2102484904762
1454,487.758594632704
1455,369.12469836631806
1456,294.8235512318321
1457,99.64825233994867
1458,94.8586541997684
1459,80.05906835483103
1460,53.1064383132297
1461,27.155714815832084
1462,15.625169139771879
1463,7.0020355284255595
1464,6.478275397129222
1465,21.83769076667225
1466,100.47132068175709
1467,279.88402840120403
1468,401.31327096973854
1469,218.01079351576925
1470,159.88021230033956
1471,149.58878173213176
1472,110.59399729495473
1473,88.91672131490705
1474,110.35996404988283
1475,213.66208385537217
1476,258.26235373694874
1477,260.40552814342294
1478,462.13380132620506
1479,285.41513181668023
1480,145.052337447842
1481,145.93757215654767
1482,162.35228251554685
1483,127.24369335686983
1484,99.66714849346344
1485,72.78368100016023
1486,55.02754783292884
1487,29.86988738788486
1488,7.279042428283074
1489,7.623774535513678
1490,22.842025000443254
1491,55.437514118797345
1492,149.03141466012764
1493,208.49354914350977
1494,180.21950206902702
1495,224.37064189933253
1496,202.06195324307498
1497,268.9990807573883
1498,214.427761014875
1499,181.15451058484342
1500,205.69677750986145
1501,248.10758268069233
1502,254.6312707498694
1503,255.8619688106182
1504,145.01678772547535
1505,138.15911058355059
1506,142.10290701868337
1507,136.72060005347382
1508,115.38892654521716
1509,83.55998823193794
1510,71.32351561661402
1511,35.62455576886804
1512,10.627257577882592
1513,11.39665865892604
1514,18.23658875142901
1515,37.68053017202214
1516,91.4886539261197
1517,179.79787807379776
1518,304.90300939823624
1519,340.3042511416719
1520,369.8967510082281
1521,375.1389354304956
1522,377.16149958458163
1523,377.16149958458163
1524,375.3499868585488
1525,345.80086987830254
1526,332.7121762271394
1527,297.3009314840026
1528,242.43656576457704
1529,174.7335131684462
1530,131.369946749591
1531,87.72068719281302
1532,29.95093915994021
1533,15.422896264270312
1534,7.402309472376882
1535,5.043541927125166
1536,5.619219727667931
1537,19.746271306010318
1538,105.2769668031631
1539,300.4300949759895
1540,409.07964026464435
1541,199.01801464969046
1542,126.09551334438919
1543,139.436278893954
1544,182.74901098847596
1545,181.92928502243106
1546,167.39371545535766
1547,169.38575952759777
1548,283.38665407637086
1549,536.296884721566
1550,534.9660596681277
1551,376.89943549967467
1552,274.43019925153715
1553,208.89967884902578
1554,148.81172079762476
1555,84.76573874830332
1556,35.69303461112767
1557,16.011895595983876
1558,8.347181536804332
1559,5.491812681379746
1560,6.048205033912716
1561,24.409061122011085
1562,109.11029071912444
1563,310.8876015147804
1564,417.31954675326676
1565,199.24185461717585
1566,122.60188936426617
1567,141.2922792039065
1568,171.2809226521771
1569,151.91880587827677
1570,148.8209650570449
1571,166.95882353046636
1572,275.81473955719883
1573,534.7368746816182
1574,532.630214698784
1575,374.4353607382147
1576,287.7562462106118
1577,222.60521679818712
1578,153.77815946864501
1579,83.67278924274073
1580,36.497424952917896
1581,16.272257585491264
1582,8.731395086424973
1583,5.457364471747432
1584,6.078288134226183
1585,25.9121708632133
1586,112.78817342186568
1587,311.9372184185059
1588,454.4897070020483
1589,206.4132705370647
1590,137.33637284088923
1591,158.72537637038974
1592,210.96544517142328
1593,202.07811810181983
1594,178.34888165851987
1595,184.85220809636644
1596,307.4644372434877
1597,551.0422887593948
1598,551.6945784747292
1599,387.75092145877176
1600,301.0832004823784
1601,235.79053729757743
1602,174.27820341614483
1603,96.93018688101436
1604,45.78794162628336
1605,20.518673186036402
1606,8.753320757328314
1607,5.944130693711116
1608,6.628218871766705
1609,25.15013591523494
1610,107.24451849972704
1611,307.7235831205421
1612,432.8588338628513
1613,203.88111707033087
1614,125.84045453950063
1615,144.02599702765005
1616,151.46556541909843
1617,148.64262689625338
1618,144.1124590362737
1619,145.02144701501143
1620,264.68246227172676
1621,485.17428928619745
1622,484.8252853742384
1623,358.3835385950854
1624,295.05705642366183
1625,213.87091162896814
1626,171.881954873394
1627,109.4654209499448
1628,60.59290798254957
1629,28.654031946287112
1630,15.82897179820094
1631,7.471793017864859
1632,7.549817928097313
1633,24.461185486684588
1634,101.40584117102475
1635,298.66211819108145
1636,430.0552450313601
1637,209.46928223679802
1638,164.67709990198998
1639,169.31625997359512
1640,190.58471553567912
1641,196.66510468483884
1642,191.7942539691966
1643,202.2617548864877
1644,339.35577625633965
1645,467.3043551832306
1646,471.94831605595704
1647,356.35860624788273
1648,259.22039907147735
1649,219.07206939108073
1650,183.5993052744413
1651,145.37895065374965
1652,116.5744333944661
1653,79.7805569169334
1654,57.15893046907722
1655,31.439535177147988
1656,9.540313027821663
1657,10.716201421728753
1658,26.429246220513356
1659,58.18867574364377
1660,133.827396027296
1661,204.33096365098248
1662,281.1207591191139
1663,327.7322907281004
1664,368.49734455978427
1665,296.89096283149
1666,296.91469204671927
1667,294.8574719597654
1668,368.2240948571881
1669,361.22766404928217
1670,350.5351969094253
1671,270.5894171994469
1672,213.0373755240056
1673,211.18772196642772
1674,178.4507417990344
1675,142.04794204688721
1676,114.60277064059648
1677,86.51758302762924
1678,71.4066921172477
1679,35.87872833614274
1680,9.100021492612111
1681,10.330336708587154
1682,19.67268111870088
1683,42.312454282402044
1684,93.71181778249262
1685,166.29572435822558
1686,302.26394188562364
1687,333.4450753478057
1688,389.5798195345831
1689,395.7229097118647
1690,395.29454229355804
1691,397.7114975991179
1692,384.5317334409585
1693,333.1569639894983
1694,336.0429619467027
1695,314.35219777921117
1696,243.05517085665568
1697,181.25416940276426
1698,130.6687758979731
1699,81.81126283463048
1700,36.82791388010996
1701,18.443302691610374
1702,8.783471155947957
1703,5.367997219975674
1704,5.881202098848596
1705,23.968394829388888
1706,106.16533448447959
1707,303.26114415354925
1708,414.50373052797454
1709,201.55095025554056
1710,125.58796004924736
1711,139.97995031600232
1712,181.9343624092663
1713,184.88961873099527
1714,172.42749003747562
1715,174.71708267557912
1716,274.5479359554767
1717,542.7323082724196
1718,526.8461040149841
1719,378.61898073976573
1720,274.20344254167065
1721,201.2699156272468
1722,131.75620311732465
1723,84.66031682251845
1724,33.092123452585305
1725,15.572533929135684
1726,8.286184088042198
1727,5.506135467103365
1728,6.048205033912716
1729,24.292788766093025
1730,107.94860838330493
1731,308.3446687581877
1732,417.48367383724855
1733,205.26794951105134
1734,132.77668650194536
1735,148.23308818618614
1736,190.027299546902
1737,180.07358024829762
1738,165.84250297250819
1739,172.72825994053557
1740,291.01578607773155
1741,557.3849194284801
1742,542.4858002861764
1743,328.8420297831748
1744,231.58873754338416
1745,206.12676087655157
1746,147.14702593155465
1747,79.60695551357868
1748,35.71893949751052
1749,16.289584993431205
1750,7.802627741150807
1751,5.6744567336503735
1752,6.0990822360781545
1753,21.696704354867755
1754,110.33532533464955
1755,295.4274339000033
1756,420.5457367996298
1757,208.89460516226484
1758,132.2635504577802
1759,148.22527387876798
1760,190.5298143200318
1761,185.3203401183348
1762,169.58529036934678
1763,170.34531364005394
1764,275.4311391586032
1765,541.9905460263778
1766,511.48482883232083
1767,373.27825061913785
1768,290.7140711448078
1769,228.04913802565542
1770,163.05808345193566
1771,94.93873011906628
1772,45.149980154724844
1773,19.157116516574735
1774,8.446441595052637
1775,5.698926638090864
1776,6.041742018500578
1777,24.108474072466315
1778,107.81401403670984
1779,301.88372617850143
1780,430.27989815083646
1781,200.2167169541721
1782,123.72219600181181
1783,145.21948512948035
1784,162.06758832288392
1785,158.07099167417732
1786,154.42056606428292
1787,168.37888584334968
1788,287.1177907592735
1789,512.1553888953767
1790,496.2915101396934
1791,358.7493448310439
1792,285.5261804371307
1793,220.47156539094374
1794,168.57635934218
1795,104.80162331386524
1796,60.56041821535082
1797,25.925628705621676
1798,15.74203361588735
1799,7.165438011669944
1800,6.817077174683469
1801,24.47454868748462
1802,99.78842439406675
1803,296.394844816087
1804,430.705322927604
1805,218.41648239011957
1806,161.94229749276388
1807,166.21755336685965
1808,194.77691017611158
1809,198.29509071106781
1810,202.38216362104205
1811,199.99297171159276
1812,336.7529181884969
1813,473.05477278278806
1814,459.70194688302917
1815,348.4141564578736
1816,258.87592363011686
1817,207.21884745427363
1818,172.6591818776556
1819,141.1623266792425
1820,114.87130398053594
1821,73.39804486445426
1822,56.84354054418698
1823,31.092156578026426
1824,9.540313027821663
1825,7.690968623353365
1826,23.65125584018681
1827,58.55446627847443
1828,131.85131125240656
1829,203.07144347142184
1830,281.26629718422606
1831,298.3054807068983
1832,296.9973517203789
1833,295.0272499780434
1834,295.078402503296
1835,294.9720136144071
1836,365.89851647398194
1837,351.2077161746595
1838,338.3609686040226
1839,315.9174648750656
1840,260.48377001562045
1841,210.42689124814547
1842,181.13590302215522
1843,135.56065472582196
1844,100.38058783753833
1845,81.98205624273223
1846,70.3250436777081
1847,35.82645560887001
1848,9.153273020587223
1849,9.586900040699945
1850,20.02739559876133
1851,42.30293047287823
1852,93.23506886474371
1853,165.82099096005473
1854,269.8796426403047
1855,320.28905828899883
1856,295.49267604098435
1857,294.1790249780434
1858,293.18865217102586
1859,292.5660582167775
1860,376.0188935439114
1861,352.11280877173385
1862,292.38809336356155
1863,264.3035700296131
1864,212.96561445384617
1865,174.7335131684462
1866,132.1433006405894
1867,83.76006459572942
1868,34.418995245441366
1869,17.169013769907004
1870,8.113059266090502
1871,4.223311443171578
1872,5.9902080522527275
1873,23.95847293444186
1874,102.63294745698157
1875,218.29077154066735
1876,408.3774397628274
1877,137.60386313458298
1878,124.93344421902944
1879,147.40391913908786
1880,182.32284784653675
1881,184.80332724719173
1882,168.5485516263863
1883,169.00697888244707
1884,265.6165188381569
1885,540.2151417436597
1886,538.3456778344055
1887,370.989129185622
1888,273.3320844676241
1889,201.60144136254092
1890,133.00266410353834
1891,85.11006608860325
1892,31.087588195172156
1893,15.2679410014946
1894,7.965138281080044
1895,5.22211019382909
1896,5.91426675995727
1897,24.16719246421717
1898,106.31390746041863
1899,297.5589631001155
1900,425.456500673999
1901,205.6833927036165
1902,130.4371974826143
1903,138.09000263044652
1904,181.65528882184998
1905,182.48753505182495
1906,169.64817270042883
1907,173.64283737820202
1908,240.40028800069015
1909,538.1614025952726
1910,530.1253706997908
1911,368.4582795105076
1912,281.601333676726
1913,214.53367710260991
1914,150.4371288780146
1915,80.0570373836013
1916,33.185824783097026
1917,16.805892265517127
1918,7.586974331602828
1919,5.252485039548109
1920,5.600426650266143
1921,21.930447463254993
1922,108.86087342866387
1923,294.90306386610223
1924,419.24404757745214
1925,200.33954999369018
1926,127.4102659126577
1927,142.7352730949618
1928,186.7495530722699
1929,185.16162114016706
1930,168.85502355849624
1931,156.6127830573549
1932,275.5997405487474
1933,514.5082660329433
1934,530.5349801130345
1935,369.9171560210582
1936,291.43127633483834
1937,230.13008471229773
1938,161.47263722220177
1939,95.52475811373601
1940,45.37812432678487
1941,19.3229489044847
1942,8.1406523316196
1943,5.796184776556789
1944,5.605624154786519
1945,21.279436008184533
1946,107.7950507320845
1947,293.0845820054763
1948,430.27989815083646
1949,198.77962309409034
1950,120.71987214668785
1951,150.3789398592096
1952,162.06758832288392
1953,158.22178927036796
1954,149.77021984991526
1955,149.86367391436931
1956,263.1424218084897
1957,496.16666493153735
1958,491.2607394640438
1959,364.9659715223136
1960,296.52654963905377
1961,218.1709776692969
1962,169.80132434647888
1963,109.73205087586683
1964,60.86995431340584
1965,28.998567976173575
1966,16.57334517534845
1967,6.802221107260343
1968,6.139275377656
1969,17.13874929281764
1970,74.65004367046583
1971,205.48149070767067
1972,305.80826456700385
1973,218.1154115429378
1974,161.40653139287093
1975,115.67619849168335
1976,212.78991827673102
1977,219.82937172726022
1978,210.07978936280853
1979,200.00938020978708
1980,333.03148154763846
1981,481.0096900225637
1982,477.781808844241
1983,350.3999916769481
1984,262.16724267504605
1985,208.85022264058557
1986,170.07039915688267
1987,135.14453646912406
1988,100.32342483228577
1989,76.05271571466234
1990,55.873109993399694
1991,31.075712305495628
1992,8.8780598590157
1993,9.251724187076745
1994,23.313873493979962
1995,59.36718117828088
1996,132.87114868297326
1997,200.06389152354532
1998,309.512389954278
1999,328.262298743399
2000,369.8045069429014
2001,395.7573535626525
2002,395.40579418867134
2003,393.650684620676
2004,377.93604450982684
2005,350.02922958877286
2006,295.1067044612653
2007,256.2341594281242
2008,141.75863078524733
2009,139.85871926351103
2010,140.5862369534501
2011,133.18829936570035
2012,114.45905875124714
2013,86.94450945010098
2014,71.4066921172477
2015,36.694590144303405
2016,10.30148622238221
2017,9.49249933688997
2018,19.30717337573435
2019,43.794036197215995
2020,93.97019821727523
2021,178.6545939043305
2022,282.6806482210236
2023,339.8570393255684
2024,406.05822690534166
2025,411.75704478407556
2026,410.7040215596914
2027,412.4220332935945
2028,389.59735867313066
2029,369.69894788312246
2030,364.8934854232629
2031,328.2267790550711
2032,249.54692020587044
2033,187.04608385386936
2034,147.96573197909612
2035,81.78818328632251
2036,37.97130184535121
2037,19.831857933575037
2038,8.884820903797827
2039,5.300641567544691
2040,6.142301331062107
2041,24.244726641885464
2042,108.66424305871061
2043,297.138701407673
2044,425.3930822851785
2045,202.65336101636225
2046,129.02724352539042
2047,148.2506112239095
2048,195.5100936443671
2049,194.81507296361474
2050,178.95408434230075
2051,173.60841621169143
2052,292.47518387300084
2053,545.3580385678295
2054,546.8700532100293
2055,382.7234419286769
2056,276.2082472176127
2057,204.00265921661816
2058,144.0012804551042
2059,83.29153295479792
2060,33.42282925360242
2061,16.14629107187598
2062,7.643966928515877
2063,5.198520379977848
2064,5.89049873097175
2065,21.017806165527073
2066,77.34292382918971
2067,288.74303457548734
2068,387.2547219996241
2069,207.96059871546146
2070,133.4265228609617
2071,149.52651980808778
2072,189.67147476647398
2073,189.12536226435063
2074,169.3924788939302
2075,169.21060748915252
2076,287.67662108008767
2077,523.5106970120064
2078,536.8711344231333
2079,371.68663066400427
2080,287.12455565429264
2081,226.8118188506622
2082,158.98808974685076
2083,86.66948295364132
2084,38.277288811084105
2085,18.605117944306905
2086,8.197039904627136
2087,5.9029235849348
2088,6.09367995638975
2089,25.13256635815617
2090,111.31231918296051
2091,299.7930557036493
2092,440.6673315804933
2093,204.32734454757153
2094,131.14058060862482
2095,146.4668737171299
2096,191.82209700507704
2097,189.99024467577726
2098,174.78812090157487
2099,178.58069770271595
2100,293.57218195742973
2101,560.3661052696403
2102,561.054830653053
2103,383.58374633128943
2104,293.4690140365039
2105,227.66630394577555
2106,172.2557837790365
2107,96.32641076806568
2108,45.848676900172
2109,20.595108980301934
2110,8.694383026279214
2111,6.256941050242068
2112,6.72705392459138
2113,25.7151805149195
2114,109.905708896424
2115,305.9965720761105
2116,449.71330621725326
2117,208.32146109730948
2118,130.9071669731252
2119,157.52852596142452
2120,199.24003536964298
2121,197.5782033278548
2122,174.73476477543093
2123,179.6053794783951
2124,301.7772510638904
2125,522.4532345146683
2126,518.1183669311199
2127,374.5766634842064
2128,296.7221841112324
2129,227.7807072818079
2130,178.6311290650641
2131,112.08913988654149
2132,60.80156859912013
2133,28.998567976173575
2134,16.60479453568547
2135,7.846277129542872
2136,7.290655787287338
2137,24.65743052121531
2138,100.61886310925182
2139,295.58840547000324
2140,450.37256587415914
2141,225.2494173083701
2142,164.53293275084366
2143,170.38884599145035
2144,207.12178751886486
2145,203.54890379091987
2146,202.01887337362794
2147,204.55697638583442
2148,337.37016125745043
2149,480.4583106552819
2150,468.84475055521654
2151,344.5585970353921
2152,263.6675574421326
2153,198.13756660569197
2154,135.37025290449807
2155,126.39092194934138
2156,108.79457543622021
2157,74.38182632764402
2158,56.12494623874008
2159,30.440500116557516
2160,9.72660638428075
2161,9.589573190093809
2162,26.79395658680373
2163,59.93287739237556
2164,134.8819136889119
2165,184.8760159452682
2166,288.6863377551129
2167,355.6443064632217
2168,410.3902924659869
2169,413.10395735032193
2170,408.93099192684167
2171,411.7218225941478
2172,383.713006964045
2173,370.66980894659685
2174,362.131107322983
2175,331.501530358559
2176,261.21010352679275
2177,215.24583714968696
2178,190.84481450534574
2179,147.11473688396276
2180,116.85089074843017
2181,88.7218394904115
2182,71.74878467627819
2183,36.71235730946208
2184,9.504668508526041
2185,12.229156146068185
2186,19.521819928613407
2187,37.588972982479646
2188,93.4547748224664
2189,176.82573142129274
2190,305.0725199018281
2191,303.7032024278489
2192,345.4995651137903
2193,270.50533657430543
2194,347.3231154365409
2195,376.07903022664357
2196,381.93435970296736
2197,289.54204116167506
2198,283.5995250776225
2199,292.027285939299
2200,238.78481945726014
2201,156.9793716794797
2202,126.65657728467193
2203,76.07750894310202
2204,29.577136563829026
2205,15.520480259771865
2206,8.018889886843384
2207,5.993962075601173
2208,6.27929605882084
2209,20.91556575267098
2210,104.92576753154466
2211,296.2913150205417
2212,423.63949538738075
2213,207.60147603335426
2214,128.72329904545938
2215,153.44861578409348
2216,188.06275793491116
2217,186.67624902999898
2218,178.6531225521513
2219,182.0689009578157
2220,290.0581661751094
2221,550.8430293134472
2222,495.1921030128313
2223,301.4291876701289
2224,196.72664115518478
2225,178.69949437876437
2226,125.7217388770905
2227,67.54512286618532
2228,28.650626232819615
2229,13.804248038569538
2230,6.471287028235142
2231,5.501186581509265
2232,5.798147724965634
2233,25.354780061505238
2234,110.57445878009361
2235,320.95901020667867
2236,423.30162785190356
2237,211.46273150334022
2238,135.56389309217712
2239,159.16251621744448
2240,211.69423235682834
2241,210.21021910033951
2242,191.69785092876157
2243,193.11067287095153
2244,295.3423337131715
2245,560.9704243039556
2246,555.4737468126626
2247,306.95675278027176
2248,281.3409422190236
2249,223.38693006604998
2250,148.853538594731
2251,78.52474347970393
2252,32.38154048950043
2253,16.05066964341683
2254,7.612213981901987
2255,5.996738452128465
2256,6.072065377483368
2257,25.897602727902296
2258,110.6596730319119
2259,315.1103183719541
2260,443.05381543820624
2261,213.1127604888452
2262,133.99316011652206
2263,158.2142850541428
2264,198.21794669171078
2265,198.493985504963
2266,185.92401851038485
2267,187.15869627932577
2268,256.8083634562812
2269,533.4821114748802
2270,520.2161711163938
2271,345.9182179582006
2272,290.36639639084984
2273,225.06413829655088
2274,165.26818191329846
2275,89.4838571906592
2276,44.501667097160755
2277,18.5669012745536
2278,8.17935865066328
2279,6.17743120004061
2280,6.3110299982318665
2281,25.476163762719267
2282,109.22675224814155
2283,288.35655293489293
2284,434.63900665182956
2285,209.1935065417734
2286,130.5315246522336
2287,155.47679435394116
2288,205.34746988856514
2289,189.81319216127392
2290,177.99335138705516
2291,181.73437614435556
2292,293.9280094121628
2293,540.7919150951981
2294,541.8163221644187
2295,376.72010723870136
2296,291.4795877517835
2297,227.87727800379332
2298,175.46422197516517
2299,107.48441753891206
2300,60.80880547174357
2301,27.910686113296055
2302,16.631276017166954
2303,7.968724462392028
2304,7.591031203143522
2305,24.34514867528172
2306,100.65483401199096
2307,288.34911013730556
2308,434.63900665182956
2309,221.58722398197133
2310,169.65635299349728
2311,180.25851868558394
2312,231.78047521119603
2313,221.51884236295112
2314,229.27739995918256
2315,234.80728995937025
2316,352.6942075504666
2317,502.55415637440257
2318,488.89899874928
2319,359.3922815006102
2320,262.3628879525639
2321,208.88884666094262
2322,182.07312229274297
2323,137.84665980829402
2324,115.52569004402005
2325,79.50407391196109
2326,57.526109869938935
2327,31.439535177147988
2328,10.039113101828411
2329,10.653676102394977
2330,26.841675642141563
2331,49.458718993309795
2332,130.49022335273312
2333,182.8931503418857
2334,276.98168007192834
2335,320.678394488217
2336,358.7722377281099
2337,393.5222209080917
2338,334.03040235222966
2339,325.0116355163769
2340,352.4845217084635
2341,303.4531501764426
2342,346.99836298396434
2343,277.76230148284696
2344,144.87258090327333
2345,177.242460287757
2346,167.31855764889443
2347,127.73762535246046
2348,102.03548381350751
2349,82.61846327023575
2350,70.55172016674744
2351,35.280654016516834
2352,7.46571799206416
2353,8.056075422277601
2354,14.591153601593437
2355,42.93255353905934
2356,90.96838505990029
2357,162.77316095973433
2358,267.6186944994288
2359,312.81088985743196
2360,309.03501485040533
2361,304.9237106477981
2362,298.2446614938209
2363,166.99675159500632
2364,187.15518382261726
2365,258.60956424097617
2366,252.28821756372815
2367,255.87554279033623
2368,213.43169264084764
2369,168.87855542985196
2370,129.46314031787645
2371,77.73640378625494
2372,30.654526961386573
2373,15.170806634693502
2374,7.758056518298869
2375,5.6453273578105305
2376,6.061002398152205
2377,23.89758561398644
2378,106.0428225375526
2379,300.9208246219806
2380,401.0235257804142
2381,203.5069801822702
2382,129.66225677581616
2383,148.68407581345696
2384,181.55508766512634
2385,181.91171705483313
2386,173.44501156220824
2387,168.6079373938496
2388,283.7832298749903
2389,540.1629271732008
2390,548.0418039008407
2391,372.7722295530785
2392,273.0260311134411
2393,201.02055968167397
2394,127.80574770812419
2395,82.75565486109636
2396,30.420466783217194
2397,14.996236594095098
2398,8.803422763356219
2399,5.420305091503646
2400,5.921504671964601
2401,20.879283332129745
2402,108.07476406928134
2403,289.16539870592214
2404,402.2768136052452
2405,202.50031288384957
2406,127.94551318825101
2407,145.58302904725397
2408,186.53216853424806
2409,183.77228115556503
2410,161.9757319110474
2411,173.7845148878237
2412,290.52132949796794
2413,536.9739405691716
2414,551.1313886765431
2415,391.8249396875572
2416,293.38730688587214
2417,229.66275127534152
2418,166.76962172654504
2419,81.79037419093102
2420,38.62631065101541
2421,18.390534765559902
2422,7.933708658546031
2423,5.706089650735156
2424,6.266930671605076
2425,26.051284281632793
2426,114.5685012199299
2427,302.9936916807221
2428,449.3133382062561
2429,209.816367176091
2430,130.7281161933842
2431,162.8276719375182
2432,208.50542368118914
2433,213.72014760121095
2434,187.86690791055025
2435,189.05765958858112
2436,295.48311171994055
2437,563.1985052871756
2438,563.2433506628915
2439,392.9466482320799
2440,289.99771760775724
2441,232.37306793416062
2442,175.67867319080835
2443,96.69695819081952
2444,45.76572794691937
2445,21.72688110527372
2446,8.359617446170516
2447,6.236493452283047
2448,6.705467719883291
2449,25.422784912838686
2450,108.5373380975002
2451,302.3646645726301
2452,451.0134185076368
2453,213.00273206349925
2454,132.35570326792416
2455,154.84214059957637
2456,201.4094915300667
2457,199.04627153709714
2458,185.6549197225755
2459,178.61733396395633
2460,295.78988699501036
2461,522.6607382845096
2462,516.6888228486047
2463,373.8387238115016
2464,292.8165959707572
2465,226.02123331089413
2466,170.3858900028404
2467,109.41235546454438
2468,56.7748148638381
2469,25.91706847285164
2470,15.612790919159961
2471,7.322520853867436
2472,6.677246581934741
2473,23.715477202473885
2474,100.27934802283707
2475,274.9622389554447
2476,432.85340447036185
2477,216.4131931419402
2478,163.93359042804136
2479,205.79878241798787
2480,237.74258623676113
2481,238.5277974073032
2482,242.33749167712458
2483,240.70838940832655
2484,345.7102032545899
2485,472.98432430216036
2486,460.492683487156
2487,359.8118448741671
2488,268.68307217889577
2489,213.43130231660714
2490,183.95273125014592
2491,146.5389777267918
2492,116.48930437873237
2493,78.50870750713993
2494,55.523832028375864
2495,31.34884276172028
2496,10.803026698396415
2497,11.703405548868162
2498,27.85916632730968
2499,51.08895306467668
2500,132.0002036783714
2501,203.16237206079157
2502,281.9699722253274
2503,330.8319403490488
2504,385.5402364776676
2505,386.1229918717685
2506,296.9031349631264
2507,296.74343204104844
2508,379.28471826091265
2509,361.3258618552855
2510,349.2446675329936
2511,291.0435337447007
2512,207.50328716272733
2513,97.84894137029524
2514,145.33710847211057
2515,140.99524810203854
2516,113.68513884184536
2517,84.819069552128
2518,71.4421746526263
2519,36.22665463805038
2520,9.608782926608416
2521,10.255638682807623
2522,14.68495068346399
2523,44.67757390672478
2524,92.15934785296581
2525,175.63657833193966
2526,294.3191243817048
2527,339.83553308612636
2528,346.87807541542156
2529,348.67076649569964
2530,299.6126853720788
2531,347.3529791285078
2532,372.4861447746345
2533,347.9762097995479
2534,298.3843673474714
2535,258.4374363106652
2536,197.41427448729974
2537,181.23026567674114
2538,110.95420778095726
2539,63.56463937832171
2540,112.8400188703146
2541,75.66326060896778
2542,57.60304074392235
2543,31.26040194601259
2544,8.973283250855475
2545,9.657618947731981
2546,22.239176619397067
2547,57.79067847010632
2548,126.5447004589662
2549,191.150802824247
2550,266.4262216520482
2551,305.568442516107
2552,346.9613561265687
2553,347.3454516605566
2554,336.2694441436972
2555,341.05380650245735
2556,356.6249661402989
2557,351.79712681557777
2558,341.380932043205
2559,293.5208569561686
2560,254.08905095567027
2561,205.9818754597569
2562,128.92060327627397
2563,78.15453514866971
2564,29.34446804835044
2565,15.812611250795396
2566,8.183681306287054
2567,5.015195033490155
2568,5.562916092793265
2569,21.228538257263907
2570,108.26404245237143
2571,275.1516256363713
2572,402.9788361428696
2573,198.84174273683325
2574,119.35559479109408
2575,133.94185090246728
2576,171.89249514640647
2577,180.25548638844586
2578,166.61609363357636
2579,168.59711226293933
2580,271.68168500592697
2581,535.9824892487962
2582,519.7607017525966
2583,370.5752956916936
2584,287.1768331849431
2585,219.27587909784873
2586,147.47704913407068
2587,83.40016899693111
2588,36.13714128561241
2589,15.73485146993243
2590,8.035792123859661
2591,5.880186573306699
2592,6.2722681530530835
2593,21.923819549149297
2594,104.59312217794768
2595,255.11485368143678
2596,428.78972051775315
2597,200.80231683155424
2598,126.98966134976057
2599,142.80889576225346
2600,173.47548680585862
2601,178.1959396698513
2602,161.05091646176163
2603,163.8058386951856
2604,276.5203257288937
2605,546.0420589548966
2606,520.807663407491
2607,373.82243219260823
2608,222.23362090012859
2609,208.6600890232345
2610,159.17184966547777
2611,88.70300235761246
2612,36.8493476802201
2613,17.33093237261177
2614,8.339231357495823
2615,5.606520331738246
2616,5.666519992912345
2617,21.719616288562737
2618,108.63974207566348
2619,287.1560322320857
2620,335.92981569272007
2621,115.53068711826816
2622,91.74641636792349
2623,112.90864826440476
2624,145.31808764277434
2625,144.4485172420699
2626,157.32371767836167
2627,171.5838239291486
2628,285.4856002852903
2629,534.187397802116
2630,528.7795004782678
2631,350.98051233352277
2632,277.9150587588593
2633,153.07147876947866
2634,143.3264634973049
2635,102.25128278344981
2636,53.24953996745308
2637,27.56842749458872
2638,15.663921241996167
2639,7.5685666306515555
